customer_id,utm_source,utm_medium,utm_campaign,created
cus_01378,twitter,organic,camp_3,2024-04-24 02:42:30
cus_01379,email,cpc,camp_2,2023-03-12 13:16:55
cus_01380,twitter,organic,camp_3,2023-12-09 13:31:23
cus_01381,google,organic,camp_8,2024-09-06 00:29:14
cus_01382,twitter,cpc,camp_8,2023-03-27 02:25:10
cus_01383,email,referral,camp_6,2023-01-12 22:35:43
cus_01384,twitter,cpc,camp_7,2023-11-14 13:26:47
cus_01385,linkedin,organic,camp_2,2024-04-13 05:43:41
cus_01386,linkedin,organic,camp_9,2023-11-25 03:22:24
cus_01387,email,referral,camp_6,2023-08-02 04:29:03
cus_01388,google,cpc,camp_4,2024-02-01 22:27:27
cus_01389,google,organic,camp_8,2024-03-25 15:22:16
cus_01390,facebook,email,camp_5,2024-05-24 17:17:17
cus_01391,email,organic,camp_8,2023-07-06 09:20:26
cus_01392,twitter,organic,camp_5,2023-01-13 00:11:30
cus_01393,email,referral,camp_2,2025-02-11 15:52:08
cus_01394,facebook,email,camp_2,2024-10-30 23:58:57
cus_01395,email,organic,camp_3,2023-09-30 22:22:37
cus_01396,email,organic,camp_5,2023-07-20 16:23:31
cus_01397,facebook,email,camp_10,2024-08-13 15:09:39
cus_01398,google,cpc,camp_1,2025-04-07 08:06:32
cus_01399,twitter,cpc,camp_4,2023-12-24 11:08:57
cus_01400,facebook,organic,camp_6,2025-02-16 03:07:55
cus_01401,linkedin,organic,camp_3,2025-05-17 22:43:27
cus_01402,google,cpc,camp_2,2024-07-04 04:18:33
cus_01403,linkedin,referral,camp_4,2023-04-22 23:10:09
cus_01404,google,email,camp_6,2024-09-08 19:53:10
cus_01405,twitter,email,camp_7,2023-03-07 17:08:33
cus_01406,twitter,referral,camp_9,2024-11-08 15:26:43
cus_01407,email,referral,camp_1,2023-01-30 02:44:06
cus_01408,linkedin,referral,camp_5,2024-12-15 04:52:50
cus_01409,google,referral,camp_5,2023-05-01 22:55:42
cus_01410,twitter,referral,camp_3,2024-05-01 07:44:46
cus_01411,facebook,referral,camp_1,2025-06-13 09:51:26
cus_01412,twitter,email,camp_7,2024-10-28 20:52:41
cus_01413,facebook,referral,camp_8,2025-06-09 17:53:22
cus_01414,google,cpc,camp_9,2024-09-20 05:58:40
cus_01415,twitter,referral,camp_9,2024-10-10 20:45:34
cus_01416,twitter,referral,camp_4,2024-03-25 17:54:33
cus_01417,google,email,camp_2,2023-06-28 21:58:28
cus_01418,twitter,email,camp_8,2024-09-21 04:41:56
cus_01419,facebook,referral,camp_2,2023-02-02 09:35:19
cus_01420,twitter,email,camp_3,2024-05-19 12:14:07
cus_01421,linkedin,organic,camp_2,2023-09-24 23:53:47
cus_01422,email,email,camp_1,2024-12-15 17:39:20
cus_01423,facebook,email,camp_1,2024-07-16 02:50:46
cus_01424,linkedin,email,camp_4,2023-05-17 21:43:12
cus_01425,google,email,camp_3,2024-11-09 09:47:42
cus_01426,facebook,cpc,camp_4,2023-06-14 10:51:49
cus_01427,email,cpc,camp_7,2024-01-13 23:29:44
cus_01428,email,cpc,camp_6,2024-11-07 19:11:53
cus_01429,google,referral,camp_2,2025-07-03 18:42:46
cus_01430,google,referral,camp_10,2024-09-14 01:51:04
cus_01431,facebook,organic,camp_10,2025-03-24 22:44:22
cus_01432,twitter,cpc,camp_5,2023-05-03 04:10:33
cus_01433,google,referral,camp_2,2024-09-06 19:15:06
cus_01434,twitter,email,camp_1,2024-04-26 23:52:26
cus_01435,linkedin,email,camp_2,2024-06-11 09:58:21
cus_01436,email,cpc,camp_4,2023-12-11 04:48:18
cus_01437,twitter,organic,camp_8,2024-06-01 09:41:53
cus_01438,email,organic,camp_3,2023-09-19 04:26:30
cus_01439,twitter,email,camp_2,2023-04-29 15:37:46
cus_01440,linkedin,organic,camp_6,2025-03-04 00:11:46
cus_01441,google,cpc,camp_2,2023-06-27 03:13:16
cus_01442,linkedin,email,camp_1,2025-04-04 06:22:53
cus_01443,google,referral,camp_8,2025-03-03 04:23:27
cus_01444,google,referral,camp_1,2023-10-29 05:15:14
cus_01445,email,organic,camp_3,2024-06-26 17:39:14
cus_01446,linkedin,email,camp_10,2024-06-29 09:56:48
cus_01447,twitter,email,camp_7,2023-08-18 10:16:34
cus_01448,linkedin,referral,camp_7,2024-01-03 00:44:28
cus_01449,email,email,camp_8,2023-06-09 16:49:50
cus_01450,google,email,camp_1,2023-08-16 11:50:10
cus_01451,email,email,camp_7,2024-02-02 15:11:13
cus_01452,facebook,organic,camp_7,2023-11-03 10:49:33
cus_01453,facebook,email,camp_3,2023-09-27 12:30:44
cus_01454,twitter,cpc,camp_6,2023-08-26 11:23:55
cus_01455,email,organic,camp_4,2023-04-28 01:22:25
cus_01456,twitter,email,camp_3,2023-10-03 04:29:10
cus_01457,twitter,email,camp_5,2025-02-06 14:01:04
cus_01458,facebook,cpc,camp_5,2024-12-21 17:25:26
cus_01459,twitter,organic,camp_8,2025-05-25 17:34:55
cus_01460,facebook,referral,camp_3,2025-06-19 04:08:10
cus_01461,google,referral,camp_1,2024-11-28 08:24:03
cus_01462,email,organic,camp_10,2025-05-26 21:46:44
cus_01463,twitter,email,camp_10,2024-05-17 02:04:35
cus_01464,facebook,email,camp_10,2024-05-06 02:30:44
cus_01465,linkedin,referral,camp_4,2023-08-23 12:05:59
cus_01466,twitter,referral,camp_5,2024-11-14 03:32:46
cus_01467,google,referral,camp_8,2023-04-17 01:53:46
cus_01468,google,cpc,camp_7,2024-12-29 10:38:42
cus_01469,linkedin,referral,camp_9,2024-11-17 22:42:41
cus_01470,facebook,cpc,camp_8,2024-04-15 09:57:50
cus_01471,twitter,organic,camp_1,2024-03-02 16:34:35
cus_01472,facebook,email,camp_2,2025-07-07 17:43:36
cus_01473,google,referral,camp_5,2023-03-29 06:14:54
cus_01474,facebook,email,camp_7,2024-06-30 17:21:25
cus_01475,google,email,camp_3,2025-02-27 02:53:24
cus_01476,facebook,referral,camp_7,2023-04-26 06:01:41
cus_01477,linkedin,referral,camp_4,2024-04-27 04:50:36
cus_01478,email,organic,camp_9,2024-12-18 07:00:27
cus_01479,linkedin,cpc,camp_4,2024-12-03 00:34:12
cus_01480,linkedin,cpc,camp_9,2023-02-28 10:05:59
cus_01481,email,email,camp_1,2023-03-30 09:00:53
cus_01482,email,referral,camp_7,2024-07-26 19:32:02
cus_01483,twitter,organic,camp_6,2024-03-21 23:00:27
cus_01484,twitter,organic,camp_8,2023-04-30 04:44:20
cus_01485,linkedin,organic,camp_9,2023-05-21 06:29:51
cus_01486,linkedin,organic,camp_8,2025-07-11 20:54:03
cus_01487,google,organic,camp_6,2025-02-26 16:51:30
cus_01488,google,cpc,camp_10,2024-08-20 06:32:44
cus_01489,twitter,cpc,camp_9,2024-12-19 19:08:27
cus_01490,twitter,cpc,camp_6,2025-06-20 12:14:54
cus_01491,google,referral,camp_7,2025-05-11 02:24:43
cus_01492,google,email,camp_5,2023-03-05 17:26:15
cus_01493,facebook,organic,camp_3,2024-11-29 15:17:15
cus_01494,facebook,referral,camp_1,2025-06-07 00:54:21
cus_01495,google,organic,camp_6,2023-10-20 10:04:33
cus_01496,facebook,cpc,camp_10,2024-05-14 11:23:11
cus_01497,email,referral,camp_4,2025-01-08 20:44:07
cus_01498,twitter,cpc,camp_1,2025-02-17 20:19:40
cus_01499,twitter,organic,camp_5,2023-08-23 08:30:30
cus_01500,google,organic,camp_1,2023-04-07 02:49:07
cus_01501,linkedin,email,camp_8,2024-11-30 20:43:08
cus_01502,google,organic,camp_9,2023-06-10 18:49:46
cus_01503,facebook,cpc,camp_6,2024-06-17 12:17:17
cus_01504,linkedin,organic,camp_10,2023-05-12 00:01:04
cus_01505,facebook,email,camp_4,2025-02-22 18:57:00
cus_01506,email,email,camp_3,2023-09-26 01:27:45
cus_01507,facebook,cpc,camp_2,2023-03-02 19:19:27
cus_01508,email,referral,camp_4,2024-01-20 20:33:19
cus_01509,email,organic,camp_4,2024-11-11 00:48:40
cus_01510,facebook,email,camp_5,2024-11-13 14:49:54
cus_01511,facebook,organic,camp_9,2025-03-25 02:41:30
cus_01512,email,organic,camp_1,2025-03-23 01:27:33
cus_01513,linkedin,referral,camp_4,2023-09-04 14:29:15
cus_01514,email,email,camp_10,2024-07-19 07:05:57
cus_01515,twitter,organic,camp_7,2024-08-02 04:55:45
cus_01516,email,email,camp_6,2024-03-15 11:02:13
cus_01517,linkedin,cpc,camp_3,2024-08-24 19:56:10
cus_01518,twitter,cpc,camp_3,2024-09-27 00:01:39
cus_01519,google,organic,camp_4,2024-06-09 15:14:29
cus_01520,google,email,camp_10,2023-03-23 08:19:40
cus_01521,linkedin,organic,camp_6,2024-06-03 20:37:55
cus_01522,email,email,camp_6,2023-04-13 09:22:19
cus_01523,facebook,email,camp_10,2024-05-27 03:45:44
cus_01524,linkedin,referral,camp_1,2023-05-27 19:26:13
cus_01525,twitter,referral,camp_6,2025-05-16 18:22:34
cus_01526,twitter,referral,camp_10,2024-08-23 12:09:29
cus_01527,google,organic,camp_10,2024-03-17 09:46:01
cus_01528,twitter,referral,camp_3,2024-01-27 11:05:01
cus_01529,linkedin,referral,camp_10,2023-08-22 14:19:26
cus_01530,twitter,cpc,camp_4,2024-06-01 20:38:15
cus_01531,linkedin,email,camp_8,2023-05-07 14:36:51
cus_01532,facebook,email,camp_9,2025-06-24 06:06:13
cus_01533,google,referral,camp_5,2023-08-08 16:49:55
cus_01534,twitter,email,camp_3,2024-06-27 10:15:51
cus_01535,linkedin,cpc,camp_8,2024-04-26 22:16:38
cus_01536,email,cpc,camp_1,2024-08-31 21:15:10
cus_01537,google,referral,camp_2,2023-07-20 07:39:58
cus_01538,facebook,cpc,camp_1,2025-07-13 08:44:41
cus_01539,linkedin,email,camp_4,2023-05-12 14:33:13
cus_01540,facebook,organic,camp_10,2024-04-25 22:02:57
cus_01541,facebook,email,camp_4,2025-05-18 06:07:30
cus_01542,twitter,organic,camp_1,2024-08-08 03:37:20
cus_01543,twitter,referral,camp_9,2024-05-25 06:29:36
cus_01544,linkedin,organic,camp_8,2023-07-18 12:29:48
cus_01545,email,cpc,camp_1,2025-03-28 17:21:58
cus_01546,linkedin,email,camp_6,2023-05-26 04:10:44
cus_01547,email,organic,camp_10,2024-10-19 17:44:00
cus_01548,facebook,email,camp_4,2025-02-28 21:49:29
cus_01549,google,referral,camp_3,2024-07-16 01:55:45
cus_01550,linkedin,referral,camp_6,2023-01-29 07:41:01
cus_01551,linkedin,cpc,camp_3,2024-07-17 06:37:15
cus_01552,email,referral,camp_6,2024-04-24 19:21:42
cus_01553,facebook,organic,camp_1,2023-10-08 00:41:19
cus_01554,facebook,referral,camp_1,2023-11-29 17:40:52
cus_01555,email,cpc,camp_3,2024-06-14 20:42:18
cus_01556,facebook,email,camp_10,2025-01-25 09:29:38
cus_01557,twitter,email,camp_3,2023-10-26 06:28:26
cus_01558,google,referral,camp_2,2023-12-18 22:08:12
cus_01559,linkedin,organic,camp_9,2023-08-02 16:48:29
cus_01560,google,cpc,camp_6,2023-08-29 16:46:29
cus_01561,linkedin,organic,camp_2,2023-04-30 20:55:22
cus_01562,twitter,cpc,camp_6,2024-04-04 11:55:43
cus_01563,facebook,referral,camp_7,2023-06-07 02:48:03
cus_01564,email,cpc,camp_10,2025-02-27 16:02:39
cus_01565,twitter,cpc,camp_2,2025-04-18 12:06:44
cus_01566,google,referral,camp_6,2025-03-28 22:31:19
cus_01567,email,organic,camp_5,2023-02-28 15:19:42
cus_01568,facebook,referral,camp_6,2024-06-07 03:29:08
cus_01569,twitter,cpc,camp_3,2023-07-23 13:51:44
cus_01570,email,referral,camp_3,2024-08-08 05:08:05
cus_01571,twitter,cpc,camp_7,2023-08-28 14:57:35
cus_01572,twitter,referral,camp_8,2023-09-10 01:00:52
cus_01573,facebook,email,camp_6,2023-10-08 22:25:34
cus_01574,linkedin,email,camp_3,2023-09-15 03:44:50
cus_01575,email,referral,camp_9,2024-11-10 21:38:50
cus_01576,facebook,organic,camp_10,2023-03-09 20:58:18
cus_01577,twitter,cpc,camp_6,2024-09-30 05:55:09
cus_01578,facebook,email,camp_4,2024-07-19 22:03:59
cus_01579,linkedin,organic,camp_10,2024-01-04 23:46:03
cus_01580,email,cpc,camp_3,2024-11-21 00:55:41
cus_01581,linkedin,email,camp_7,2024-03-18 14:52:59
cus_01582,google,email,camp_5,2024-11-28 09:14:51
cus_01583,email,referral,camp_5,2023-12-30 12:15:43
cus_01584,linkedin,cpc,camp_3,2025-04-09 13:22:43
cus_01585,twitter,organic,camp_3,2024-01-07 12:50:52
cus_01586,email,organic,camp_1,2024-04-25 17:47:57
cus_01587,email,organic,camp_10,2024-12-29 14:10:08
cus_01588,facebook,cpc,camp_7,2023-10-29 09:26:50
cus_01589,twitter,organic,camp_10,2024-07-25 10:06:17
cus_01590,google,organic,camp_1,2025-06-05 02:46:34
cus_01591,linkedin,organic,camp_3,2024-11-15 10:39:42
cus_01592,facebook,referral,camp_10,2024-12-18 04:40:37
cus_01593,linkedin,referral,camp_6,2024-03-13 17:12:41
cus_01594,google,cpc,camp_10,2024-08-16 05:14:10
cus_01595,google,cpc,camp_4,2025-02-20 05:43:13
cus_01596,email,organic,camp_10,2025-03-30 09:07:34
cus_01597,google,referral,camp_2,2024-10-12 08:48:24
cus_01598,linkedin,email,camp_8,2023-09-09 17:57:59
cus_01599,twitter,email,camp_3,2023-11-07 05:16:15
cus_01600,twitter,organic,camp_6,2023-08-03 23:52:16
cus_01601,email,organic,camp_2,2024-01-24 08:47:43
cus_01602,linkedin,referral,camp_4,2023-03-23 01:24:14
cus_01603,linkedin,referral,camp_6,2025-01-16 13:43:05
cus_01604,google,referral,camp_6,2024-07-30 15:47:25
cus_01605,linkedin,cpc,camp_3,2025-05-11 10:46:38
cus_01606,facebook,cpc,camp_2,2023-06-09 08:49:20
cus_01607,google,organic,camp_6,2025-03-12 10:29:45
cus_01608,facebook,cpc,camp_8,2023-07-13 16:19:27
cus_01609,email,referral,camp_1,2024-03-18 19:55:10
cus_01610,twitter,referral,camp_5,2023-05-11 07:05:28
cus_01611,email,cpc,camp_4,2023-09-07 00:52:37
cus_01612,twitter,email,camp_4,2024-02-28 18:23:48
cus_01613,email,organic,camp_2,2024-11-28 23:50:04
cus_01614,linkedin,email,camp_6,2025-03-08 11:10:38
cus_01615,facebook,organic,camp_5,2023-08-17 21:33:21
cus_01616,twitter,email,camp_2,2024-11-10 14:09:33
cus_01617,google,cpc,camp_1,2023-05-23 11:19:46
cus_01618,facebook,organic,camp_1,2023-12-11 22:10:36
cus_01619,google,organic,camp_7,2024-12-01 19:16:13
cus_01620,facebook,organic,camp_8,2024-06-27 01:28:34
cus_01621,facebook,referral,camp_7,2023-02-11 10:20:12
cus_01622,email,referral,camp_3,2024-10-06 12:28:40
cus_01623,twitter,email,camp_7,2023-03-24 17:33:38
cus_01624,twitter,cpc,camp_8,2024-09-07 20:52:30
cus_01625,facebook,referral,camp_7,2025-02-18 20:10:54
cus_01626,linkedin,organic,camp_6,2024-08-03 22:17:41
cus_01627,linkedin,referral,camp_9,2024-01-02 06:26:37
cus_01628,google,cpc,camp_7,2024-08-22 21:18:58
cus_01629,google,referral,camp_2,2023-05-07 18:28:16
cus_01630,email,organic,camp_8,2024-08-05 09:45:27
cus_01631,facebook,email,camp_10,2023-12-15 19:24:42
cus_01632,google,organic,camp_4,2023-02-13 18:54:28
cus_01633,google,cpc,camp_3,2024-05-10 01:25:59
cus_01634,facebook,email,camp_8,2023-06-03 22:05:11
cus_01635,email,referral,camp_2,2024-06-04 20:31:49
cus_01636,google,referral,camp_1,2023-08-15 21:06:46
cus_01637,email,referral,camp_5,2023-08-02 18:05:04
cus_01638,twitter,email,camp_1,2023-03-01 12:02:47
cus_01639,email,organic,camp_6,2024-03-21 15:38:20
cus_01640,linkedin,email,camp_5,2025-01-03 22:23:47
cus_01641,linkedin,email,camp_2,2023-08-04 14:33:59
cus_01642,email,cpc,camp_2,2024-12-29 17:41:35
cus_01643,linkedin,email,camp_6,2024-11-27 21:04:30
cus_01644,twitter,referral,camp_3,2023-01-09 03:46:43
cus_01645,facebook,organic,camp_7,2023-05-04 01:45:03
cus_01646,linkedin,organic,camp_3,2023-01-30 12:30:58
cus_01647,linkedin,organic,camp_2,2024-02-02 13:32:08
cus_01648,email,referral,camp_9,2023-12-02 00:11:29
cus_01649,twitter,referral,camp_2,2023-08-21 06:29:43
cus_01650,facebook,referral,camp_6,2025-05-02 12:54:18
cus_01651,email,referral,camp_10,2025-03-30 20:44:52
cus_01652,email,referral,camp_10,2024-10-19 12:04:52
cus_01653,twitter,email,camp_8,2023-06-22 17:20:47
cus_01654,facebook,referral,camp_1,2024-03-23 13:12:19
cus_01655,twitter,referral,camp_7,2024-01-05 03:52:11
cus_01656,facebook,referral,camp_3,2024-04-12 19:43:49
cus_01657,twitter,referral,camp_10,2023-07-09 06:50:08
cus_01658,email,organic,camp_7,2023-03-16 04:13:42
cus_01659,email,referral,camp_3,2024-01-06 09:40:08
cus_01660,google,email,camp_1,2024-10-14 04:13:50
cus_01661,linkedin,email,camp_2,2024-12-11 02:25:51
cus_01662,twitter,email,camp_6,2023-04-08 13:37:13
cus_01663,google,cpc,camp_4,2023-06-22 05:04:54
cus_01664,linkedin,organic,camp_4,2025-02-15 10:59:02
cus_01665,twitter,referral,camp_7,2025-04-12 17:32:01
cus_01666,facebook,cpc,camp_9,2023-01-26 12:45:15
cus_01667,linkedin,referral,camp_9,2025-03-11 14:35:59
cus_01668,email,cpc,camp_5,2025-06-12 07:19:23
cus_01669,google,cpc,camp_5,2024-01-11 20:06:26
cus_01670,linkedin,email,camp_5,2023-08-12 00:55:57
cus_01671,linkedin,email,camp_4,2024-03-28 11:24:24
cus_01672,email,cpc,camp_2,2024-10-28 19:11:09
cus_01673,twitter,email,camp_1,2023-01-03 10:19:21
cus_01674,facebook,cpc,camp_7,2024-07-02 01:56:07
cus_01675,email,organic,camp_10,2024-01-09 16:53:05
cus_01676,facebook,email,camp_9,2025-06-05 11:53:07
cus_01677,twitter,email,camp_8,2024-10-09 02:45:56
cus_01678,linkedin,email,camp_3,2023-10-18 23:34:07
cus_01679,facebook,organic,camp_1,2023-05-13 23:55:10
cus_01680,google,cpc,camp_6,2025-03-24 04:55:07
cus_01681,google,referral,camp_1,2024-07-14 04:16:57
cus_01682,email,email,camp_7,2023-04-16 03:16:04
cus_01683,twitter,cpc,camp_2,2025-03-28 04:55:03
cus_01684,email,organic,camp_5,2025-04-25 04:50:44
cus_01685,email,referral,camp_10,2025-02-27 02:32:50
cus_01686,email,email,camp_8,2025-02-27 13:32:30
cus_01687,google,organic,camp_4,2025-05-10 20:16:56
cus_01688,google,organic,camp_2,2023-02-01 14:07:04
cus_01689,email,referral,camp_1,2024-08-29 13:10:12
cus_01690,google,cpc,camp_4,2024-12-31 07:54:22
cus_01691,twitter,email,camp_3,2023-03-09 15:04:51
cus_01692,email,email,camp_5,2024-08-23 23:58:51
cus_01693,google,cpc,camp_2,2024-08-02 21:43:18
cus_01694,facebook,cpc,camp_8,2024-01-30 00:46:01
cus_01695,email,cpc,camp_2,2023-01-26 05:33:15
cus_01696,email,referral,camp_5,2024-07-08 17:25:28
cus_01697,twitter,referral,camp_7,2023-04-15 22:48:10
cus_01698,linkedin,email,camp_8,2024-06-19 15:10:07
cus_01699,linkedin,referral,camp_8,2024-01-10 13:49:33
cus_01700,twitter,organic,camp_5,2023-06-11 00:52:08
cus_01701,twitter,email,camp_2,2025-06-22 22:55:41
cus_01702,twitter,referral,camp_9,2024-05-31 13:11:32
cus_01703,linkedin,cpc,camp_7,2023-07-27 05:52:12
cus_01704,twitter,organic,camp_3,2023-03-10 20:57:15
cus_01705,google,cpc,camp_6,2024-07-01 06:39:37
cus_01706,email,email,camp_7,2025-04-28 04:52:04
cus_01707,email,cpc,camp_6,2024-06-09 21:57:23
cus_01708,facebook,referral,camp_3,2023-09-29 23:47:44
cus_01709,facebook,referral,camp_8,2024-12-22 18:23:49
cus_01710,email,email,camp_1,2025-01-13 08:56:06
cus_01711,google,cpc,camp_5,2023-10-11 03:48:58
cus_01712,linkedin,email,camp_8,2023-07-29 11:40:07
cus_01713,linkedin,cpc,camp_8,2023-04-09 00:33:30
cus_01714,google,organic,camp_5,2024-12-11 23:31:53
cus_01715,linkedin,referral,camp_4,2023-02-27 10:51:20
cus_01716,twitter,email,camp_5,2024-03-31 20:19:55
cus_01717,email,organic,camp_10,2023-11-10 03:51:25
cus_01718,email,organic,camp_1,2023-03-10 01:12:58
cus_01719,google,email,camp_3,2023-11-06 20:46:27
cus_01720,linkedin,email,camp_2,2023-03-07 02:22:00
cus_01721,facebook,organic,camp_2,2024-05-05 06:15:53
cus_01722,facebook,cpc,camp_6,2024-04-26 16:28:00
cus_01723,linkedin,organic,camp_9,2025-03-11 14:53:34
cus_01724,facebook,email,camp_7,2024-09-10 14:52:07
cus_01725,google,organic,camp_10,2025-04-23 13:39:06
cus_01726,google,cpc,camp_4,2025-01-05 09:37:21
cus_01727,linkedin,referral,camp_9,2024-01-29 12:13:18
cus_01728,facebook,referral,camp_1,2023-02-26 21:19:16
cus_01729,google,organic,camp_7,2023-10-24 20:51:08
cus_01730,google,cpc,camp_9,2024-03-20 10:59:14
cus_01731,twitter,referral,camp_7,2024-07-08 12:57:42
cus_01732,twitter,organic,camp_9,2023-03-16 06:15:48
cus_01733,google,organic,camp_8,2024-05-30 15:02:57
cus_01734,linkedin,cpc,camp_10,2024-02-29 10:15:12
cus_01735,email,email,camp_4,2023-07-13 08:45:52
cus_01736,email,organic,camp_8,2024-07-25 16:44:57
cus_01737,google,email,camp_5,2024-11-09 18:43:41
cus_01738,google,email,camp_2,2024-09-13 09:53:33
cus_01739,google,referral,camp_7,2024-11-14 02:34:11
cus_01740,linkedin,email,camp_1,2024-08-23 15:09:42
cus_01741,twitter,cpc,camp_9,2024-06-10 16:12:05
cus_01742,google,referral,camp_10,2023-10-18 05:03:02
cus_01743,google,referral,camp_9,2025-02-09 19:47:49
cus_01744,facebook,referral,camp_10,2025-02-11 21:00:59
cus_01745,linkedin,organic,camp_10,2024-07-24 15:41:09
cus_01746,google,organic,camp_3,2025-03-17 16:00:25
cus_01747,facebook,email,camp_2,2024-02-19 08:04:05
cus_01748,email,referral,camp_8,2023-05-09 07:58:48
cus_01749,google,referral,camp_3,2024-10-21 10:29:40
cus_01750,google,cpc,camp_3,2023-05-03 14:36:43
cus_01751,facebook,email,camp_4,2024-10-30 22:11:53
cus_01752,linkedin,cpc,camp_4,2023-10-08 07:54:19
cus_01753,google,email,camp_3,2025-04-27 08:45:34
cus_01754,email,email,camp_1,2024-04-01 08:24:21
cus_01755,google,organic,camp_7,2024-05-13 23:37:48
cus_01756,email,organic,camp_2,2023-06-09 09:07:38
cus_01757,twitter,cpc,camp_7,2023-05-05 09:11:07
cus_01758,twitter,email,camp_4,2024-05-24 09:44:24
cus_01759,email,referral,camp_3,2024-04-04 06:15:22
cus_01760,linkedin,organic,camp_10,2024-04-21 02:59:37
cus_01761,google,referral,camp_5,2024-11-23 16:56:40
cus_01762,google,cpc,camp_6,2024-10-23 22:45:31
cus_01763,twitter,organic,camp_2,2023-09-16 20:58:02
cus_01764,email,organic,camp_2,2024-11-20 14:06:14
cus_01765,google,email,camp_7,2024-06-30 02:37:17
cus_01766,google,cpc,camp_9,2024-11-25 14:12:07
cus_01767,linkedin,email,camp_7,2023-03-07 19:06:53
cus_01768,facebook,organic,camp_9,2024-07-01 16:21:49
cus_01769,twitter,cpc,camp_6,2024-11-06 15:45:26
cus_01770,twitter,organic,camp_5,2024-03-02 12:09:56
cus_01771,facebook,cpc,camp_9,2023-03-31 02:27:49
cus_01772,google,organic,camp_8,2023-04-27 13:44:14
cus_01773,linkedin,referral,camp_1,2024-09-23 00:36:54
cus_01774,linkedin,referral,camp_10,2024-07-18 09:13:14
cus_01775,twitter,email,camp_10,2025-03-08 01:13:59
cus_01776,linkedin,referral,camp_9,2023-09-06 12:44:14
cus_01777,facebook,organic,camp_7,2023-02-18 09:00:23
cus_01778,google,organic,camp_2,2023-08-10 19:12:15
cus_01779,facebook,referral,camp_7,2024-11-11 16:16:01
cus_01780,email,email,camp_3,2023-02-24 01:23:58
cus_01781,twitter,referral,camp_3,2023-07-16 02:11:47
cus_01782,linkedin,cpc,camp_10,2023-04-15 10:38:29
cus_01783,email,cpc,camp_10,2024-01-02 14:32:43
cus_01784,linkedin,cpc,camp_10,2024-07-23 01:42:55
cus_01785,google,referral,camp_2,2024-07-16 13:57:08
cus_01786,google,referral,camp_2,2024-08-17 17:50:47
cus_01787,google,referral,camp_10,2025-05-31 04:24:47
cus_01788,linkedin,cpc,camp_2,2023-02-20 07:24:44
cus_01789,email,email,camp_5,2023-08-27 08:35:21
cus_01790,google,organic,camp_9,2024-11-29 22:19:44
cus_01791,email,referral,camp_6,2024-07-30 06:33:33
cus_01792,linkedin,email,camp_7,2024-07-31 21:39:50
cus_01793,email,organic,camp_5,2024-11-20 15:15:22
cus_01794,linkedin,organic,camp_7,2023-04-30 10:29:47
cus_01795,linkedin,organic,camp_8,2025-06-10 13:21:17
cus_01796,twitter,email,camp_10,2023-08-02 21:38:44
cus_01797,linkedin,email,camp_10,2025-04-02 11:41:42
cus_01798,linkedin,cpc,camp_8,2024-07-24 00:53:08
cus_01799,facebook,email,camp_1,2024-09-10 07:47:05
cus_01800,google,email,camp_3,2024-05-03 09:08:19
cus_01801,twitter,email,camp_5,2024-03-08 22:18:27
cus_01802,twitter,organic,camp_7,2024-01-23 18:11:48
cus_01803,twitter,referral,camp_3,2023-06-26 05:40:15
cus_01804,facebook,cpc,camp_10,2023-02-10 06:07:09
cus_01805,linkedin,referral,camp_10,2023-10-17 00:22:26
cus_01806,google,referral,camp_7,2025-02-14 05:42:26
cus_01807,email,email,camp_1,2025-03-15 06:56:34
cus_01808,linkedin,cpc,camp_7,2024-08-24 03:56:06
cus_01809,facebook,referral,camp_6,2025-05-22 12:40:35
cus_01810,linkedin,referral,camp_4,2023-07-02 22:26:53
cus_01811,linkedin,cpc,camp_1,2024-02-11 15:44:30
cus_01812,facebook,email,camp_8,2024-02-09 08:18:21
cus_01813,twitter,referral,camp_5,2024-11-24 06:16:03
cus_01814,twitter,organic,camp_6,2023-11-30 07:45:54
cus_01815,google,referral,camp_1,2024-03-19 15:04:39
cus_01816,google,organic,camp_6,2025-02-02 01:16:14
cus_01817,twitter,email,camp_5,2023-11-07 23:11:22
cus_01818,email,referral,camp_5,2023-07-10 12:15:16
cus_01819,linkedin,cpc,camp_5,2023-07-30 20:19:19
cus_01820,email,cpc,camp_8,2023-04-26 00:51:36
cus_01821,linkedin,referral,camp_2,2024-12-03 05:22:22
cus_01822,twitter,email,camp_4,2023-09-26 05:05:44
cus_01823,google,email,camp_3,2024-11-22 10:56:52
cus_01824,google,cpc,camp_5,2023-05-17 09:04:33
cus_01825,email,referral,camp_8,2024-05-11 11:05:44
cus_01826,google,email,camp_6,2024-06-23 16:57:13
cus_01827,twitter,cpc,camp_5,2023-04-11 21:06:15
cus_01828,email,organic,camp_7,2025-05-04 09:22:47
cus_01829,linkedin,referral,camp_10,2025-04-22 05:36:48
cus_01830,google,organic,camp_2,2024-03-27 01:29:25
cus_01831,facebook,organic,camp_4,2024-04-10 23:11:43
cus_01832,google,email,camp_8,2023-09-02 16:13:16
cus_01833,linkedin,email,camp_4,2023-09-28 10:34:59
cus_01834,email,email,camp_7,2024-07-15 13:24:19
cus_01835,linkedin,referral,camp_8,2025-03-01 07:47:20
cus_01836,facebook,organic,camp_9,2023-12-15 08:20:00
cus_01837,twitter,referral,camp_6,2023-07-08 12:43:12
