charge_id,invoice_id,customer_id,subscription_id,amount,currency,status,paid,failure_code,failure_message,attempt,created
ch_ghtie8j76hvfpx,in_3zbg3w7im2qs27,cus_01557,sub_ce5r5x7f6te8cp,2900,usd,succeeded,True,,,1,2024-10-01 00:46:00
ch_lw87mmmsco53cz,in_x60p2je6h6b2hf,cus_01557,sub_ce5r5x7f6te8cp,2900,usd,succeeded,True,,,1,2024-11-07 00:00:00
ch_53wdm3blm5klek,in_3tfy24rflgfge7,cus_01557,sub_ce5r5x7f6te8cp,2900,usd,succeeded,True,,,1,2024-12-01 00:46:00
ch_k3r9icqg21e0y7,in_qk0fcc6mz0hxr3,cus_01558,sub_c7jbs8vmwmfkyo,2900,usd,succeeded,True,,,1,2024-09-07 00:00:00
ch_lkdimx4twcqm46,in_hphawxig6harca,cus_01558,sub_c7jbs8vmwmfkyo,2900,usd,succeeded,True,,,1,2024-10-01 00:38:00
ch_fxxqxm87octns8,in_50he54k0pflwx1,cus_01558,sub_c7jbs8vmwmfkyo,2900,usd,succeeded,True,,,1,2024-11-01 00:21:00
ch_ldf6fybv4pjj5f,in_8lryu7gc04t97m,cus_01558,sub_g7dp5ulp2xkd5r,9900,usd,succeeded,True,,,1,2025-01-01 00:49:00
ch_9e82eyou5w2crb,in_i0q1i2dssjt4xj,cus_01558,sub_g7dp5ulp2xkd5r,9900,usd,succeeded,True,,,1,2025-02-01 00:51:00
ch_0nt9u4ypjoknze,in_4k2c4abz82oroy,cus_01558,sub_2w1arvyxtuyl0b,2900,usd,succeeded,True,,,1,2025-08-01 00:06:00
ch_mfyddgdbrnid5r,in_btxift00lb39me,cus_01560,sub_p1f84c3z2ljaur,2900,usd,succeeded,True,,,1,2025-05-01 00:23:00
ch_8l9ccv510dt2fg,in_6d3u98y9h3rblt,cus_01560,sub_uzjawga0xmvrus,19900,usd,succeeded,True,,,1,2025-06-01 00:34:00
ch_ho2p4ulodttcwf,in_jj1nkub10efxf7,cus_01561,sub_b80vwgc7dv5by0,2900,usd,succeeded,True,,,1,2024-07-01 00:19:00
ch_ngtjecw88vmv14,in_g2d45mc394efoe,cus_01561,sub_b80vwgc7dv5by0,2900,usd,succeeded,True,,,1,2024-08-01 00:51:00
ch_b4vww8rooz50jq,in_ea1igsxq8aic1p,cus_01561,sub_b80vwgc7dv5by0,2900,usd,succeeded,True,,,1,2024-09-01 00:34:00
ch_u51pwbsgzlllr3,in_r9fvw5emh2k6pa,cus_01561,sub_b80vwgc7dv5by0,2900,usd,succeeded,True,,,1,2024-10-01 00:06:00
ch_livlcf8vebvn2q,in_v795r5d7v6klpg,cus_01561,sub_b80vwgc7dv5by0,2900,usd,succeeded,True,,,1,2024-11-01 00:07:00
ch_9xklin9kvih8mx,in_1rdgu1ebhp6j5p,cus_01562,sub_6wst0xo2de83qu,9900,usd,succeeded,True,,,1,2025-02-01 00:20:00
ch_pxhg5pt83ac93b,in_q28vzhohguter5,cus_01562,sub_6wst0xo2de83qu,9900,usd,succeeded,True,,,1,2025-03-01 00:42:00
ch_8avd97edp2zzon,in_s7kctvr2ei63ky,cus_01563,sub_5h8gorm3zh476e,19900,usd,succeeded,True,,,1,2023-10-01 00:05:00
ch_kgwman1nvny948,in_65hiu8i9tbu32k,cus_01563,sub_5h8gorm3zh476e,19900,usd,succeeded,True,,,1,2023-11-01 00:59:00
ch_l92v0pkqujwoyg,in_ou0nr9iikw32g7,cus_01563,sub_5h8gorm3zh476e,19900,usd,succeeded,True,,,1,2023-12-01 00:10:00
ch_izf84c5x8ojied,in_h5lrupksgvbhtt,cus_01563,sub_5h8gorm3zh476e,19900,usd,succeeded,True,,,1,2024-01-07 00:00:00
ch_wnamieokqimpdc,in_se2yvvjna7w2on,cus_01563,sub_gxrflrz5g2ylfv,19900,usd,succeeded,True,,,1,2024-03-08 00:00:00
ch_iz2x7ocmgksta1,in_qm2xpkecag4h6q,cus_01563,sub_gxrflrz5g2ylfv,19900,usd,succeeded,True,,,1,2024-04-08 00:00:00
ch_aqcs74ka8o3bik,in_ho5jscydnf742y,cus_01563,sub_gxrflrz5g2ylfv,19900,usd,succeeded,True,,,1,2024-05-01 00:33:00
ch_llxc3q1zcr0hv6,in_i9vb4bib00r9gm,cus_01563,sub_gxrflrz5g2ylfv,19900,usd,succeeded,True,,,1,2024-06-01 00:47:00
ch_v6kw5wuuhq60iu,in_uqm9z9ayqrb7ct,cus_01563,sub_gxrflrz5g2ylfv,19900,usd,succeeded,True,,,1,2024-07-01 00:23:00
ch_m476sbrbjp50f9,in_3s9aqd0kray9z6,cus_01563,sub_gxrflrz5g2ylfv,19900,usd,succeeded,True,,,1,2024-08-01 00:17:00
ch_z5cbs58y9y5zix,in_63kgjbcdz6p61h,cus_01563,sub_gxrflrz5g2ylfv,19900,usd,succeeded,True,,,1,2024-09-01 00:22:00
ch_sm8ieu9t8crqw6,in_881i7wome27a83,cus_01564,sub_6jnsczkm9x9e82,9900,usd,succeeded,True,,,1,2025-05-01 00:12:00
ch_3k8rt6u1ccx617,in_vsoe7qzu93rten,cus_01564,sub_0tr2zik2rqmfsw,19900,usd,succeeded,True,,,1,2025-08-01 00:54:00
ch_56k3ypav6x92k4,in_ct5ct5n4u5c5ja,cus_01565,sub_dld5cxbbln1b5o,2900,usd,succeeded,True,,,1,2025-07-07 00:00:00
ch_pawwlklb1t4cxf,in_dk9a7x1ytn0dhr,cus_01566,sub_5gf0g46u2slz2c,9900,usd,succeeded,True,,,1,2025-06-01 00:46:00
ch_dv5ht3icuuxie6,in_3h43i0r35bkmo9,cus_01567,sub_asm58hwe8e30gn,2900,usd,succeeded,True,,,1,2024-07-01 00:11:00
ch_jzr9i2jgmor43z,in_tdh7e4v9o885g3,cus_01568,sub_3hcdi74kzt22th,2900,usd,succeeded,True,,,1,2024-08-01 00:23:00
ch_vqee0vjgw1w8vr,in_jfufuhvpdjx1jj,cus_01568,sub_td2qyuolnlpr9a,2900,usd,succeeded,True,,,1,2025-01-01 00:03:00
ch_84gwsi5jan6cma,in_yq3pxc23zfimu9,cus_01568,sub_td2qyuolnlpr9a,2900,usd,succeeded,True,,,1,2025-02-01 00:50:00
ch_shyh72elc7r553,in_p6k1nqmis1en9z,cus_01568,sub_td2qyuolnlpr9a,2900,usd,succeeded,True,,,1,2025-03-01 00:37:00
ch_zgk3adb7gsdnyn,in_gezczh4oy32ryi,cus_01570,sub_tfmrmq9pkl48hb,2900,usd,succeeded,True,,,1,2024-10-01 01:00:00
ch_y8rgk6ie4k4id4,in_lxz0t19l22y3ur,cus_01570,sub_tfmrmq9pkl48hb,2900,usd,succeeded,True,,,1,2024-11-01 00:45:00
ch_zwkt0je68ue069,in_p2s1kyygq1y5vb,cus_01570,sub_tfmrmq9pkl48hb,2900,usd,succeeded,True,,,1,2024-12-01 00:06:00
ch_0j79dxpc5f5mc3,in_07fbcbz0ymlqzd,cus_01570,sub_tfmrmq9pkl48hb,2900,usd,succeeded,True,,,1,2025-01-01 00:05:00
ch_wttje35d0wwv59,in_7izpwem42av8kk,cus_01570,sub_tfmrmq9pkl48hb,2900,usd,succeeded,True,,,1,2025-02-01 00:09:00
ch_zlw7gtgbod7daa,in_6lq7y993go8to2,cus_01570,sub_tfmrmq9pkl48hb,2900,usd,succeeded,True,,,1,2025-03-01 00:55:00
ch_nhhu52fxux978u,in_qhzbfk87zop27e,cus_01570,sub_tfmrmq9pkl48hb,2900,usd,succeeded,True,,,1,2025-04-01 00:12:00
ch_i36h6oufetn7lw,in_tj064k34rtuajb,cus_01571,sub_rxxo1id2cpdd8l,9900,usd,succeeded,True,,,1,2025-05-13 00:00:00
ch_xnbc7mwak29p18,in_dnocqvzpk3usrr,cus_01572,sub_04jcrw9a8rwho3,2900,usd,succeeded,True,,,1,2025-05-01 00:51:00
ch_19j54ppmvcf2u4,in_n6ujj3gfsk82i8,cus_01573,sub_7sbfdgj9kku7im,9900,usd,succeeded,True,,,1,2025-02-01 00:20:00
ch_xime6acvw2w9jh,in_0s2wxy30ps1z0j,cus_01574,sub_4uvm6n6pwe3960,2900,usd,succeeded,True,,,1,2025-06-01 00:35:00
ch_m5o4bspoonmuni,in_sq6xm8r9pd26al,cus_01574,sub_4uvm6n6pwe3960,2900,usd,succeeded,True,,,1,2025-07-01 00:52:00
ch_l5enwrg0zqqiqo,in_0kvb1es9n03ywk,cus_01575,sub_v4l9l7tu124t27,9900,usd,succeeded,True,,,1,2024-12-01 00:21:00
ch_wazdtmgxzpr2kk,in_xia6gxnhp98u3j,cus_01575,sub_v4l9l7tu124t27,9900,usd,succeeded,True,,,1,2025-01-01 00:26:00
ch_zzzr3qtgjyconx,in_07s6tbxk6w61zs,cus_01575,sub_v4l9l7tu124t27,9900,usd,succeeded,True,,,1,2025-02-01 00:37:00
ch_e1rrne9n40rj8v,in_r08o5y3q01sarv,cus_01575,sub_v4l9l7tu124t27,9900,usd,succeeded,True,,,1,2025-03-06 00:00:00
ch_yqsxbqyp6xkje1,in_amyirs2ydp2bzy,cus_01575,sub_v4l9l7tu124t27,9900,usd,succeeded,True,,,1,2025-04-01 00:34:00
ch_gnkpmgz3xm16is,in_5cai839ho6zjcu,cus_01575,sub_v4l9l7tu124t27,9900,usd,succeeded,True,,,1,2025-05-29 00:00:00
ch_2ix9j3o94kwptn,in_p1iycxj4sudj8p,cus_01576,sub_8q9ztc0j9blb8n,9900,usd,succeeded,True,,,1,2024-05-01 00:51:00
ch_cwbjhhpo91taxk,in_vqub5dwk6gz0i6,cus_01576,sub_8q9ztc0j9blb8n,9900,usd,succeeded,True,,,1,2024-06-01 00:02:00
ch_qbi73f124qtq7k,in_c250r3nrk7qj1x,cus_01576,sub_8q9ztc0j9blb8n,9900,usd,succeeded,True,,,1,2024-07-01 00:36:00
ch_ggymmeqbf1yjg3,in_nt2kaa4ymj13r2,cus_01576,sub_8q9ztc0j9blb8n,9900,usd,succeeded,True,,,1,2024-08-01 00:39:00
ch_fxvv9ddosgasl9,in_705l5lg0uleqbs,cus_01576,sub_8q9ztc0j9blb8n,9900,usd,succeeded,True,,,1,2024-09-01 00:49:00
ch_a7qmw0dl7vleeg,in_kxciiu3a2pqxd4,cus_01576,sub_9a2b0x2vvi7aij,19900,usd,succeeded,True,,,1,2024-10-01 00:08:00
ch_7s4litsgoy3enz,in_bjjywrketbeow4,cus_01576,sub_9a2b0x2vvi7aij,19900,usd,succeeded,True,,,1,2024-11-01 00:54:00
ch_lq59cob1ejif1a,in_604kvdq3ps0fx4,cus_01576,sub_9a2b0x2vvi7aij,19900,usd,succeeded,True,,,1,2024-12-01 00:33:00
ch_6kl6ylhga91r65,in_oc4mmu69jvtgrw,cus_01576,sub_9a2b0x2vvi7aij,19900,usd,succeeded,True,,,1,2025-01-01 00:09:00
ch_t92859td4vz2fk,in_ousmo8416h62xq,cus_01576,sub_9a2b0x2vvi7aij,19900,usd,succeeded,True,,,1,2025-02-01 00:33:00
ch_pkai8p61l3bsb3,in_9xpdrvl3k3y7mf,cus_01577,sub_mwbwacj28msabb,2900,usd,succeeded,True,,,1,2025-07-01 00:55:00
ch_2da0mzhp15bdvv,in_zil0mopan3tsw9,cus_01578,sub_jmwn2k83mna9tv,2900,usd,succeeded,True,,,1,2024-09-01 00:09:00
ch_49lyukz8cqgi2w,in_2p8s4gbyjkzp2j,cus_01578,sub_cgbqlc9eyd3myn,19900,usd,succeeded,True,,,1,2025-05-01 00:08:00
ch_0nw8tinkd9r8qk,in_pm3pesovuhk515,cus_01579,sub_vld7p441jwyr24,9900,usd,succeeded,True,,,1,2025-04-01 00:05:00
ch_p2c377lfwmuj9n,in_0e5zov2amci60m,cus_01580,sub_y61fivocn8ds7k,2900,usd,succeeded,True,,,1,2025-05-01 00:10:00
ch_ks2v6frszsmvov,in_noq4ixrui2sjdt,cus_01581,sub_8s6gydxis15425,9900,usd,succeeded,True,,,1,2025-07-01 00:09:00
ch_m36ji74yfh4r0c,in_jw2gjqkis0x1pc,cus_01582,sub_krz3fu0luzj486,2900,usd,succeeded,True,,,1,2025-02-01 00:52:00
ch_ho89d4zenbxqzm,in_4pl7mhbzaxclwi,cus_01582,sub_krz3fu0luzj486,2900,usd,succeeded,True,,,1,2025-04-14 00:00:00
ch_yucwrn92uaw2f8,in_ek4ekxf0c2fu6s,cus_01582,sub_krz3fu0luzj486,2900,usd,succeeded,True,,,1,2025-04-01 00:38:00
ch_ogrbvyymi0v2em,in_lbcskumkkcyjkq,cus_01583,sub_lm1t6i8uxk02ra,9900,usd,succeeded,True,,,1,2024-09-14 00:00:00
ch_hxmqvjberxmolg,in_ukhhaybannxstx,cus_01583,sub_u7qbi4mu4qp4ul,19900,usd,succeeded,True,,,1,2025-01-01 00:47:00
ch_kilcwsxjltddwg,in_iexr0ej5hx9vvs,cus_01583,sub_u7qbi4mu4qp4ul,19900,usd,succeeded,True,,,1,2025-02-08 00:00:00
ch_mfg1husyx4tolp,in_0wyll22fptteuv,cus_01583,sub_u7qbi4mu4qp4ul,19900,usd,succeeded,True,,,1,2025-03-01 00:58:00
ch_46rhf82ha2dggc,in_z4dhgwko0tkjlt,cus_01583,sub_u7qbi4mu4qp4ul,19900,usd,succeeded,True,,,1,2025-04-01 00:17:00
ch_oomnpaygtcdk6n,in_5jec3rsee1s9ep,cus_01584,sub_ycegnnjmxwepu4,9900,usd,succeeded,True,,,1,2025-06-01 00:23:00
ch_kzd85bg4mmxqxm,in_ef2ruahhiqpmuj,cus_01584,sub_ycegnnjmxwepu4,9900,usd,succeeded,True,,,1,2025-07-01 00:52:00
ch_78mquaxc2b2b5e,in_tl0o6pz6lzssga,cus_01585,sub_quanx0h6vy9rx4,9900,usd,succeeded,True,,,1,2024-02-01 00:52:00
ch_isparlwekz2tm5,in_f0n5re1bd3eoir,cus_01585,sub_quanx0h6vy9rx4,9900,usd,succeeded,True,,,1,2024-03-01 00:25:00
ch_jiaj7ecrwe7nzl,in_oou04welin3i3q,cus_01585,sub_quanx0h6vy9rx4,9900,usd,succeeded,True,,,1,2024-04-01 00:19:00
ch_wxvk4n6my7we5f,in_kwkbcvmpp92ght,cus_01585,sub_quanx0h6vy9rx4,9900,usd,failed,False,insufficient_funds,Insufficient funds.,1,2024-05-01 00:00:00
ch_tkce5eo405aito,in_kwkbcvmpp92ght,cus_01585,sub_quanx0h6vy9rx4,9900,usd,succeeded,True,,,2,2024-05-02 00:00:00
ch_tx41e53h9p38h2,in_p196eecrtviegd,cus_01585,sub_quanx0h6vy9rx4,9900,usd,succeeded,True,,,1,2024-07-01 00:00:00
ch_asqb6smiihd901,in_z77htxnqhaqug7,cus_01585,sub_quanx0h6vy9rx4,9900,usd,succeeded,True,,,1,2024-07-01 00:49:00
ch_1idana6jyty9y4,in_dwtowua1k26mey,cus_01585,sub_quanx0h6vy9rx4,9900,usd,succeeded,True,,,1,2024-08-01 00:38:00
ch_y5g01g4g5pp1ry,in_pd28gnylvafajd,cus_01585,sub_quanx0h6vy9rx4,9900,usd,succeeded,True,,,1,2024-09-08 00:00:00
ch_mznt0q7h217ggc,in_l4ew0vb6xvp5lf,cus_01585,sub_quanx0h6vy9rx4,9900,usd,succeeded,True,,,1,2024-10-01 00:48:00
ch_quqcoozr7x8wtk,in_xgu5gf8z1vm68t,cus_01585,sub_quanx0h6vy9rx4,9900,usd,succeeded,True,,,1,2024-11-01 00:07:00
ch_emwh0zbhki7h3x,in_g15dinty5krxfc,cus_01586,sub_9jmq48b890zm8j,2900,usd,succeeded,True,,,1,2025-05-01 00:31:00
ch_5dngss5a1vwsak,in_ao18d9ee5fvgvl,cus_01586,sub_9jmq48b890zm8j,2900,usd,succeeded,True,,,1,2025-06-01 00:18:00
ch_vg32f2af1u4pnd,in_zedcbt2kjn61p8,cus_01586,sub_9jmq48b890zm8j,2900,usd,succeeded,True,,,1,2025-07-01 00:14:00
ch_8qa4b5lx72pseq,in_eahimkl48rner3,cus_01586,sub_9jmq48b890zm8j,2900,usd,succeeded,True,,,1,2025-08-01 00:55:00
ch_h7q5e1guywvo83,in_7nmnhovz3j532h,cus_01587,sub_5l3eowr8j0jmmy,19900,usd,succeeded,True,,,1,2025-02-01 00:12:00
ch_2t7x0qory6e0wp,in_w65f3tba5z3fw2,cus_01587,sub_5l3eowr8j0jmmy,19900,usd,succeeded,True,,,1,2025-03-01 00:09:00
ch_dub7nvesfed857,in_x389ycfw0fmi7p,cus_01587,sub_5l3eowr8j0jmmy,19900,usd,succeeded,True,,,1,2025-04-01 00:51:00
ch_fd579xlcsjzdoc,in_lzn4dtnx6vyn0l,cus_01587,sub_5l3eowr8j0jmmy,19900,usd,succeeded,True,,,1,2025-05-30 00:00:00
ch_ehphvjlpieg7ev,in_dpgsk6l0qrp7us,cus_01587,sub_5l3eowr8j0jmmy,19900,usd,succeeded,True,,,1,2025-06-01 00:19:00
ch_9ff03lun18xmtl,in_q32fped63ik9pf,cus_01588,sub_3y8a6m9682yf7q,9900,usd,succeeded,True,,,1,2024-11-01 00:48:00
ch_ul7hzypa4t2ykc,in_qlu15smxxqa1lw,cus_01588,sub_3y8a6m9682yf7q,9900,usd,succeeded,True,,,1,2024-12-01 00:58:00
ch_n4vtmyy5fbwqr2,in_b81tudc8a1w1m9,cus_01588,sub_3y8a6m9682yf7q,9900,usd,succeeded,True,,,1,2025-01-01 00:19:00
ch_qaf9wvy0an88jj,in_05902cqyrdnr2a,cus_01588,sub_3y8a6m9682yf7q,9900,usd,succeeded,True,,,1,2025-02-01 00:38:00
ch_13wfr30jag17g8,in_t4os07388g39y2,cus_01588,sub_3y8a6m9682yf7q,9900,usd,succeeded,True,,,1,2025-03-01 00:23:00
ch_1p0oqyb4psfrnj,in_rx3f2d143xn6j5,cus_01588,sub_3y8a6m9682yf7q,9900,usd,succeeded,True,,,1,2025-04-01 00:13:00
ch_y8bd6nnaqa5o2n,in_hrzdqf7ey4ekrn,cus_01589,sub_olsuczuj7f593a,2900,usd,succeeded,True,,,1,2025-03-01 00:42:00
ch_o86o8r1a5acnlc,in_epz7yx06hzruby,cus_01589,sub_olsuczuj7f593a,2900,usd,succeeded,True,,,1,2025-05-08 00:00:00
ch_6xkn6uegk2vkgz,in_5hit4stxzf5rcn,cus_01589,sub_olsuczuj7f593a,2900,usd,succeeded,True,,,1,2025-05-01 00:01:00
ch_2zoz9p67y7x48j,in_1qmi5o5pv779gs,cus_01589,sub_olsuczuj7f593a,2900,usd,succeeded,True,,,1,2025-06-01 00:48:00
ch_9qd7bvti4u2fpf,in_pn8ecr73lz9c9y,cus_01589,sub_olsuczuj7f593a,2900,usd,succeeded,True,,,1,2025-08-30 00:00:00
ch_g6uazkil0byvcs,in_vdtpogv7wfhetd,cus_01589,sub_olsuczuj7f593a,2900,usd,failed,False,card_declined,Your card was declined.,1,2025-08-01 00:00:00
ch_lgmotng0ac6fi6,in_vdtpogv7wfhetd,cus_01589,sub_olsuczuj7f593a,2900,usd,succeeded,True,,,2,2025-08-08 00:00:00
ch_2l636p4m5oze98,in_ou0h991qd8klpf,cus_01590,sub_bw2p5jg6v39hmc,9900,usd,succeeded,True,,,1,2025-07-01 00:24:00
ch_p2hmjrq8wutj9t,in_c5zp6ocyx5okut,cus_01590,sub_bw2p5jg6v39hmc,9900,usd,succeeded,True,,,1,2025-08-01 00:16:00
ch_rccemfq7tfnk47,in_w9uru396big3tb,cus_01591,sub_r5qsfrpk9vo8pm,2900,usd,failed,False,processing_error,A processing error occurred.,1,2025-08-01 00:00:00
ch_7w9ei6npce6xj9,in_w9uru396big3tb,cus_01591,sub_r5qsfrpk9vo8pm,2900,usd,succeeded,True,,,2,2025-08-04 00:00:00
ch_b3xo79gz3uqzfc,in_t5z98r6bqimyb5,cus_01592,sub_mdvmwtrshrbsh1,2900,usd,succeeded,True,,,1,2025-07-01 00:58:00
ch_kfi81u08u0t172,in_oq2yhje1rtuwog,cus_01593,sub_1kg9uz1kktdnum,2900,usd,succeeded,True,,,1,2024-12-01 00:32:00
ch_gtat9n7wnfgm9j,in_5t345as5e1kkxv,cus_01593,sub_6bcdfqvdpmm9xa,9900,usd,succeeded,True,,,1,2025-05-01 00:21:00
ch_skajox0k3tmtz2,in_95zdulllazix2t,cus_01594,sub_0cn89yxjh8kgyz,9900,usd,succeeded,True,,,1,2024-11-01 00:43:00
ch_k7kos7t1hupdid,in_t6ul0w9awvnniz,cus_01594,sub_0cn89yxjh8kgyz,9900,usd,succeeded,True,,,1,2024-12-01 00:11:00
ch_bcd2k63nh6w9d6,in_wfo9ok221qm79z,cus_01594,sub_0cn89yxjh8kgyz,9900,usd,succeeded,True,,,1,2025-01-01 00:15:00
ch_kkr60u52w1v6ry,in_sn65ci6w55rwyq,cus_01594,sub_0cn89yxjh8kgyz,9900,usd,succeeded,True,,,1,2025-02-01 00:28:00
ch_p2hfyoz4ud0nv6,in_ixoyfh48tv2ovy,cus_01594,sub_fsnrrlt2bi305r,2900,usd,succeeded,True,,,1,2025-07-01 00:40:00
ch_c0ow1w66fd9pt9,in_kr1imvzg00tva3,cus_01594,sub_fsnrrlt2bi305r,2900,usd,succeeded,True,,,1,2025-08-29 00:00:00
ch_ivfz984yw528pd,in_ofivpa1650myh0,cus_01595,sub_3om8lhpwf5xk1s,2900,usd,succeeded,True,,,1,2025-08-01 00:02:00
ch_zrx7u75dheo4q0,in_45oh8e6yzgipxt,cus_01596,sub_1r505s34cgspfr,19900,usd,succeeded,True,,,1,2025-07-07 00:00:00
ch_j38svcp7ejk0po,in_7sa2tpz76znc2g,cus_01597,sub_wban52v58ng0dl,9900,usd,succeeded,True,,,1,2025-02-01 00:40:00
ch_4rkriq475kpmir,in_ytj57n3j7ul0v0,cus_01597,sub_wban52v58ng0dl,9900,usd,succeeded,True,,,1,2025-03-01 00:21:00
ch_nkakr5kl2seskb,in_jd6ijpmpgtzkbj,cus_01597,sub_wban52v58ng0dl,9900,usd,succeeded,True,,,1,2025-04-01 00:21:00
ch_7mtejbjxvhtcdk,in_92idelozcp8zqz,cus_01597,sub_wban52v58ng0dl,9900,usd,succeeded,True,,,1,2025-05-01 00:11:00
ch_4yprtndjni4wxz,in_mpblgkawhiq90j,cus_01597,sub_jza3ue1k2ic7pp,19900,usd,succeeded,True,,,1,2025-07-01 00:46:00
ch_wq6tye52zae9cx,in_8mk0hl63ofy6ef,cus_01598,sub_lchhcc5zsnpi53,2900,usd,succeeded,True,,,1,2023-12-01 00:16:00
ch_2d5p72hem58tpn,in_98er5y5eszyz8v,cus_01598,sub_lchhcc5zsnpi53,2900,usd,succeeded,True,,,1,2024-01-01 00:57:00
ch_hd6zlfhqeproob,in_k9oizhxo3tszmi,cus_01598,sub_lchhcc5zsnpi53,2900,usd,succeeded,True,,,1,2024-02-01 00:27:00
ch_inwzlyeiw0pn3o,in_dxm7zwc17n4q6t,cus_01599,sub_yjg6qoarigd794,9900,usd,succeeded,True,,,1,2024-12-01 00:20:00
ch_mnofnnwjhc9cbg,in_a9togo54d40sq1,cus_01600,sub_rwb45d5kgf39wf,9900,usd,succeeded,True,,,1,2024-08-01 00:03:00
ch_ftjrdp95x9woog,in_lre4fkv31ix1ob,cus_01600,sub_rwb45d5kgf39wf,9900,usd,succeeded,True,,,1,2024-09-07 00:00:00
ch_cojctidk7lwmjh,in_f9kn93tav9nhyt,cus_01601,sub_acsm4v7b6ld8it,2900,usd,succeeded,True,,,1,2024-06-01 00:05:00
ch_z7khye1l617z2f,in_ssgqfzs6av9r86,cus_01601,sub_acsm4v7b6ld8it,2900,usd,succeeded,True,,,1,2024-08-01 00:39:00
ch_3x1v4e9b40l6pg,in_ltmzxpcelbbfx7,cus_01601,sub_acsm4v7b6ld8it,2900,usd,failed,False,processing_error,A processing error occurred.,1,2024-09-01 00:00:00
ch_oixbeoliu3obhe,in_euzm4kdhz2kpt1,cus_01602,sub_u49bkb607zul86,2900,usd,succeeded,True,,,1,2023-06-01 00:44:00
ch_bjnzr5hzy5se6x,in_0yxuwlkrppyr4p,cus_01602,sub_u49bkb607zul86,2900,usd,succeeded,True,,,1,2023-07-01 00:07:00
ch_ka7d2ra3fm1ci7,in_sdi55eknn4ut10,cus_01603,sub_rvg5529rrpbl64,19900,usd,succeeded,True,,,1,2025-08-01 00:03:00
ch_dgyx533mlxbdqb,in_0h44d1k7rfjho1,cus_01604,sub_4gl51n5xyod0r4,19900,usd,succeeded,True,,,1,2025-01-01 00:34:00
ch_sv30b1kx39e3rp,in_nhdu3rq5n0lq2j,cus_01604,sub_4gl51n5xyod0r4,19900,usd,succeeded,True,,,1,2025-02-01 00:53:00
ch_a1rene6hzn0vvj,in_tir16ipp592x57,cus_01604,sub_4gl51n5xyod0r4,19900,usd,succeeded,True,,,1,2025-04-01 00:06:00
ch_g9nksp2id5wg4p,in_1dtmkxd5yzgv6x,cus_01604,sub_4gl51n5xyod0r4,19900,usd,succeeded,True,,,1,2025-05-01 00:55:00
ch_g5s8a0ciipz978,in_ydsabhr5ufjskv,cus_01604,sub_4gl51n5xyod0r4,19900,usd,failed,False,expired_card,Card expired.,1,2025-06-01 00:00:00
ch_5hgfzkn1w46os4,in_mwu07942ft84mb,cus_01604,sub_4gl51n5xyod0r4,19900,usd,succeeded,True,,,1,2025-07-01 00:40:00
ch_1zml9g406urqol,in_0qz93vnsnsbmev,cus_01605,sub_deu3db8acr2l6b,19900,usd,succeeded,True,,,1,2025-06-08 00:00:00
ch_batnla772uekki,in_7wuzepd83ri7w8,cus_01605,sub_deu3db8acr2l6b,19900,usd,succeeded,True,,,1,2025-07-01 00:32:00
ch_dbdx6x02av9as4,in_vm6vpnkjpf4k4t,cus_01606,sub_lbjk66ke9jfo2a,19900,usd,succeeded,True,,,1,2023-11-01 00:25:00
ch_8gg8hnesjwqpwd,in_rubken8ayivf52,cus_01606,sub_lbjk66ke9jfo2a,19900,usd,succeeded,True,,,1,2023-12-01 00:18:00
ch_8nb2b81tnig9gw,in_f3f077eltwl1r7,cus_01606,sub_lbjk66ke9jfo2a,19900,usd,succeeded,True,,,1,2024-01-01 00:49:00
ch_terictq73dlpgb,in_5wlj3pe7bwspkm,cus_01606,sub_lbjk66ke9jfo2a,19900,usd,failed,False,insufficient_funds,Insufficient funds.,1,2024-02-01 00:00:00
ch_b8aihbcaardq3d,in_z3ezjer0gjcd3y,cus_01606,sub_lbjk66ke9jfo2a,19900,usd,succeeded,True,,,1,2024-03-01 00:18:00
ch_2c4vet06v6zj9i,in_ax4cyfo30dce67,cus_01606,sub_lbjk66ke9jfo2a,19900,usd,succeeded,True,,,1,2024-04-01 00:32:00
ch_qb063edsdxpokj,in_94u6n8wgtrj9b5,cus_01606,sub_lbjk66ke9jfo2a,19900,usd,succeeded,True,,,1,2024-05-01 00:48:00
ch_064g923ny402co,in_kka8h2e0ket74e,cus_01606,sub_lbjk66ke9jfo2a,19900,usd,succeeded,True,,,1,2024-06-01 00:06:00
ch_5pfj2618l3wgwd,in_35f6s7pfrpf6tn,cus_01606,sub_lbjk66ke9jfo2a,19900,usd,succeeded,True,,,1,2024-07-01 00:34:00
ch_75891ab64sqd88,in_d945g8qb9dzizj,cus_01606,sub_lbjk66ke9jfo2a,19900,usd,succeeded,True,,,1,2024-08-01 00:39:00
ch_12kjrhn67d2azq,in_yudi2liywe36lt,cus_01607,sub_3iyx95ojw9bfc0,9900,usd,succeeded,True,,,1,2025-07-06 00:00:00
ch_4hi49zl2vfn88z,in_qgcdhi16uw64zb,cus_01608,sub_6a9xcxbt6hmryi,2900,usd,succeeded,True,,,1,2025-01-01 00:13:00
ch_3tbue1ttjao32h,in_v6kn0lpjmu48rr,cus_01608,sub_knqdw7rbped02g,2900,usd,succeeded,True,,,1,2025-08-01 00:37:00
